student_id,age,gender,admission_grade,previous_education,semester_1_gpa,semester_2_gpa,semester_3_gpa,current_gpa,failed_courses,average_grade,attendance_rate,absences_count,late_submissions,library_visits,online_portal_logins,participation_score,extracurricular_activities,scholarship_status,financial_aid,distance_from_campus,accommodation_type,actual_dropout,dropout_risk
STU000187,19.0,,77.50363219492237,International,14.526185488434628,19.275596252706308,14.681405516823054,13.195983664996415,0,19.353028246321404,84.18035256321863,7,7,24,172,8.3513079685936,2,No,No,32.70582241775843,Home,0,Medium
STU000182,30.0,M,86.84726111072453,International,12.011803200561204,10.992568550813006,7.184694267161123,12.449308401282803,1,11.006307459651435,67.40570906430868,7,3,13,159,5.493594711303799,3,Yes,No,59.85203452534602,Rented,1,High
STU000136,27.0,F,77.74250242304309,Public,7.506126980426351,12.841947684253343,18.757026692357293,9.131661280398225,0,14.48353142744704,46.84913101618319,13,3,14,83,5.677737874291793,1,,Yes,26.98296900226522,Campus,1,High
STU000207,28.0,,70.08327984523463,Public,7.703799239930376,18.105441468278165,9.513104413911538,9.661153221652086,0,13.565586468616756,66.98416479675099,24,1,23,184,0.294673313872057,3,No,Yes,44.37590196028298,Home,1,Medium
STU000471,22.0,M,75.13557317389458,Private,11.544205126270384,18.23097736765957,11.616210165909003,17.877297092687233,1,11.024780984915902,82.92260766672574,22,6,6,24,9.771234468681893,2,Yes,No,12.445732113912609,Home,0,Medium
STU000121,21.0,M,81.14055264693003,International,7.613421562159731,15.094062143075023,12.806403518330471,16.262423550182156,0,17.992754107926974,60.74195016764679,6,3,11,47,9.336688380276195,2,No,Yes,3.169358390859074,Rented,0,Medium
STU000078,19.0,F,77.63617130908486,Public,9.058687358692632,11.58416404747311,13.231482954014098,11.554114753198569,0,16.795354055291703,64.30426811788291,3,7,28,14,3.166259658462228,3,Yes,No,10.142480700430882,Rented,1,Medium
STU000478,25.0,M,84.44496457149265,Private,18.5273672587119,16.563559185402262,12.494444766595045,,0,17.453359243522506,41.35382878912328,14,8,25,80,7.115624317547992,2,No,Yes,34.997635138651624,Home,0,
STU000323,33.0,F,83.90755838053765,International,8.748723854704798,15.862148643030825,12.694513297812865,12.836234801332324,1,11.363875384256605,74.92986137149617,11,2,14,160,3.286141229207895,4,No,No,27.165408468660495,Rented,1,Medium
STU000403,,M,89.54477238309921,International,12.66734885590885,13.279604426725086,12.166165391416353,,2,18.475618646954246,73.81575438103025,11,4,16,182,2.424238814293397,4,Yes,Yes,6.887031013441369,Rented,0,
STU000264,22.0,Other,62.12617732753233,Public,7.192524902854189,19.449061019575918,19.895800513901758,14.57421386172867,0,17.283379987458737,44.854989176109676,6,4,11,21,9.687777740054988,4,No,No,1.2854294385864828,Campus,0,Medium
STU000273,,Other,79.92048091883477,International,15.225672442127197,14.20111452917505,11.891576930410636,18.141745064871998,3,17.629579960494056,81.8732513439388,2,4,12,135,4.2090301569134585,4,No,Yes,31.177964040479555,Campus,1,High
STU000046,27.0,F,73.80904071467893,International,9.91713146825278,10.276255064438288,8.988461744292906,19.185426801573648,0,18.144820842644222,46.7870614118167,3,5,23,153,5.532090516562905,3,No,Yes,4.517940275249616,Home,0,Low
STU000012,20.0,,69.96173717595137,Private,7.530395631283941,16.624178032169795,9.375855555959046,11.942932282564206,0,18.663795118245133,91.18556619996598,23,0,13,182,5.372989058003384,4,No,Yes,4.679835618185844,Campus,0,Medium
STU000377,21.0,F,72.20684031792528,International,12.093847743088414,10.514754166271455,12.510959748184913,8.425054842423018,2,19.94380445546689,70.75902569854412,11,8,23,171,2.321578982030341,2,Yes,Yes,45.69578079244535,Campus,1,High
STU000265,20.0,,91.02084259878727,Private,14.780864234320187,16.482559310046213,19.740502596329655,8.842415515760562,0,19.00600418599976,53.034172630233584,7,2,22,138,3.8067196905953917,0,No,Yes,2.5223076212050244,Home,1,High
STU000433,,F,70.93913753966054,Private,16.88098865734475,13.640778009090285,15.354145544502876,18.17502814188667,0,14.934821896995352,54.826312433239366,5,4,10,90,2.6625115248031648,1,Yes,Yes,54.08582975879167,Campus,0,Low
STU000323,,F,83.90755838053765,International,8.748723854704798,15.862148643030825,12.694513297812865,12.836234801332324,1,11.363875384256605,74.92986137149617,11,2,14,160,3.286141229207895,4,No,No,27.165408468660495,Rented,1,Medium
STU000405,32.0,F,79.67287265572497,International,15.55743453846859,9.28316465779017,14.23904855012223,14.799138056555805,0,11.954931268347103,65.44403833743652,18,0,12,21,5.06685682391943,3,No,Yes,53.59735437908385,Campus,0,Medium
STU000167,27.0,M,78.92644088616551,Public,14.480955628430424,12.074915234707472,12.538581871322355,16.754227447361018,0,14.11631475942166,63.80431633217471,23,6,26,96,1.010196384226839,0,No,Yes,23.68619547674327,Rented,0,Medium
